No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,year_month,date,Air Quality
24538,2015,12,18,0,51.0,51.0,29.0,85.0,2000.0,14.0,0.1,1029.8,0.1,0.0,N,1.5,Aotizhongxin,2015-12,2015-12-18,Poor
24539,2015,12,18,0,55.0,55.0,23.0,78.0,2000.0,18.0,1.8,1030.6,0.1,0.0,NNE,1.6,Aotizhongxin,2015-12,2015-12-18,Poor
24540,2015,12,18,0,54.0,81.0,23.0,77.0,1800.0,23.0,4.2,1030.6,0.1,0.0,NE,2.7,Aotizhongxin,2015-12,2015-12-18,Poor
24541,2015,12,18,0,30.0,43.0,15.0,40.0,1100.0,54.0,5.2,1030.1,0.1,0.0,NE,3.1,Aotizhongxin,2015-12,2015-12-18,Poor
24542,2015,12,18,0,23.0,30.0,13.0,31.0,900.0,64.0,5.5,1029.7,0.1,0.0,NE,2.7,Aotizhongxin,2015-12,2015-12-18,Poor
24543,2015,12,18,0,26.0,36.0,13.0,37.0,900.0,62.0,6.0,1029.4,0.1,0.0,NE,2.8,Aotizhongxin,2015-12,2015-12-18,Poor
24544,2015,12,18,0,28.0,39.0,12.0,44.0,800.0,58.0,6.2,1029.4,0.1,0.0,NE,2.1,Aotizhongxin,2015-12,2015-12-18,Poor
24545,2015,12,18,0,24.0,34.0,10.0,51.0,700.0,51.0,5.7,1030.0,0.1,0.0,ENE,2.1,Aotizhongxin,2015-12,2015-12-18,Poor
24546,2015,12,18,0,18.0,31.0,10.0,70.0,800.0,36.0,3.5,1030.5,0.1,0.0,ESE,2.1,Aotizhongxin,2015-12,2015-12-18,Poor
24547,2015,12,18,0,24.0,58.0,10.0,94.0,1000.0,19.0,1.5,1031.3,0.1,0.0,WSW,0.3,Aotizhongxin,2015-12,2015-12-18,Poor
24548,2015,12,18,0,28.0,69.0,9.0,99.0,1000.0,17.0,0.1,1032.0,0.1,0.0,SE,0.6,Aotizhongxin,2015-12,2015-12-18,Poor
24549,2015,12,18,0,38.0,84.0,11.0,98.0,1600.0,13.0,0.1,1032.4,0.1,0.0,S,0.7,Aotizhongxin,2015-12,2015-12-18,Poor
24550,2015,12,18,0,48.0,101.0,17.0,105.0,2000.0,14.0,0.1,1032.7,0.1,0.0,ESE,0.7,Aotizhongxin,2015-12,2015-12-18,Poor
24551,2015,12,18,0,63.0,107.0,20.0,110.0,2000.0,14.0,0.1,1032.9,0.1,0.0,SE,0.5,Aotizhongxin,2015-12,2015-12-18,Poor
24552,2015,12,18,0,74.0,123.0,24.0,113.0,2000.0,13.0,0.1,1033.1,0.1,0.0,E,0.4,Aotizhongxin,2015-12,2015-12-18,Poor
24553,2015,12,19,0,80.0,113.0,23.0,110.0,2000.0,13.0,0.1,1033.4,0.1,0.0,E,0.7,Aotizhongxin,2015-12,2015-12-19,Poor
24554,2015,12,19,0,116.0,174.0,33.0,111.0,2000.0,18.0,0.1,1033.3,0.1,0.0,ESE,0.7,Aotizhongxin,2015-12,2015-12-19,Poor
24555,2015,12,19,0,145.0,187.0,41.0,104.0,2000.0,21.0,0.1,1033.2,0.1,0.0,SE,1.1,Aotizhongxin,2015-12,2015-12-19,Poor
24556,2015,12,19,0,179.0,239.0,46.0,111.0,2000.0,23.0,0.1,1033.4,0.1,0.0,ENE,0.7,Aotizhongxin,2015-12,2015-12-19,Poor
24557,2015,12,19,0,238.0,273.0,51.0,120.0,2000.0,0.1,0.1,1033.2,0.1,0.0,NE,0.5,Aotizhongxin,2015-12,2015-12-19,Poor
24558,2015,12,19,0,235.0,269.0,47.0,108.0,2000.0,19.0,0.1,1033.1,0.1,0.0,NE,1.2,Aotizhongxin,2015-12,2015-12-19,Poor
24559,2015,12,19,0,205.0,226.0,42.0,101.0,2000.0,15.0,0.1,1032.9,0.1,0.0,NE,1.2,Aotizhongxin,2015-12,2015-12-19,Poor
24560,2015,12,19,0,179.0,198.0,31.0,94.0,2000.0,13.0,0.1,1033.0,0.1,0.0,ENE,1.1,Aotizhongxin,2015-12,2015-12-19,Poor
24561,2015,12,19,0,115.0,117.0,27.0,80.0,2000.0,9.0,0.1,1033.3,0.1,0.0,NE,0.9,Aotizhongxin,2015-12,2015-12-19,Poor
24562,2015,12,19,0,87.0,93.0,23.0,70.0,2000.0,10.0,0.1,1033.7,0.1,0.0,ENE,1.1,Aotizhongxin,2015-12,2015-12-19,Poor
24563,2015,12,19,0,81.0,84.0,26.0,67.0,2000.0,13.0,0.1,1033.5,0.1,0.0,ENE,1.2,Aotizhongxin,2015-12,2015-12-19,Poor
24564,2015,12,19,0,54.0,54.0,25.0,50.0,1600.0,25.0,0.1,1032.8,0.1,0.0,NE,1.6,Aotizhongxin,2015-12,2015-12-19,Poor
24565,2015,12,19,0,71.0,74.0,30.0,61.0,2000.0,27.0,0.7,1031.7,0.1,0.0,ENE,1.2,Aotizhongxin,2015-12,2015-12-19,Poor
24566,2015,12,19,0,89.0,90.0,34.0,73.0,2000.0,28.0,1.3,1030.3,0.1,0.0,E,1.3,Aotizhongxin,2015-12,2015-12-19,Poor
24567,2015,12,19,0,105.0,112.0,33.0,92.0,2000.0,21.0,1.9,1029.4,0.1,0.0,E,1.2,Aotizhongxin,2015-12,2015-12-19,Poor
24568,2015,12,19,0,124.0,134.0,33.0,109.0,2000.0,17.0,2.3,1028.6,0.1,0.0,NE,1.5,Aotizhongxin,2015-12,2015-12-19,Poor
24569,2015,12,19,0,133.0,150.0,31.0,119.0,2000.0,12.0,1.9,1028.4,0.1,0.0,E,1.5,Aotizhongxin,2015-12,2015-12-19,Poor
24570,2015,12,19,0,144.0,167.0,32.0,129.0,2000.0,9.0,0.6,1028.5,0.1,0.0,NE,1.2,Aotizhongxin,2015-12,2015-12-19,Poor
24571,2015,12,19,0,164.0,186.0,33.0,144.0,2000.0,8.0,0.1,1028.6,0.1,0.0,NNE,1.0,Aotizhongxin,2015-12,2015-12-19,Poor
24572,2015,12,19,0,165.0,184.0,30.0,136.0,2000.0,9.0,0.1,1028.4,0.1,0.0,N,0.1,Aotizhongxin,2015-12,2015-12-19,Poor
24573,2015,12,19,0,155.0,173.0,35.0,126.0,2000.0,10.0,0.1,1028.3,0.1,0.0,ENE,0.7,Aotizhongxin,2015-12,2015-12-19,Poor
24574,2015,12,19,0,151.0,169.0,40.0,120.0,2000.0,11.0,0.1,1028.1,0.1,0.0,ENE,0.9,Aotizhongxin,2015-12,2015-12-19,Poor
24575,2015,12,19,0,170.0,191.0,51.0,122.0,2000.0,13.0,0.1,1027.9,0.1,0.0,ENE,0.9,Aotizhongxin,2015-12,2015-12-19,Poor
24576,2015,12,19,0,193.0,206.0,62.0,122.0,2000.0,14.0,0.1,1027.8,0.1,0.0,ESE,0.4,Aotizhongxin,2015-12,2015-12-19,Poor
24577,2015,12,20,0,196.0,204.0,51.0,122.0,2000.0,13.0,0.1,1026.8,0.1,0.0,ENE,1.2,Aotizhongxin,2015-12,2015-12-20,Poor
24578,2015,12,20,0,211.0,223.0,50.0,123.0,2000.0,15.0,0.1,1026.3,0.1,0.0,NNE,0.6,Aotizhongxin,2015-12,2015-12-20,Poor
24579,2015,12,20,0,218.0,222.0,55.0,125.0,2000.0,14.0,0.1,1025.8,0.1,0.0,NE,1.3,Aotizhongxin,2015-12,2015-12-20,Poor
24580,2015,12,20,0,169.0,169.0,49.0,120.0,2000.0,11.0,0.1,1025.0,0.1,0.0,E,1.3,Aotizhongxin,2015-12,2015-12-20,Poor
24581,2015,12,20,0,157.0,157.0,43.0,114.0,2000.0,11.0,0.1,1024.3,0.1,0.0,E,1.4,Aotizhongxin,2015-12,2015-12-20,Poor
24582,2015,12,20,0,173.0,173.0,42.0,116.0,2000.0,11.0,0.1,1023.7,0.1,0.0,ENE,1.4,Aotizhongxin,2015-12,2015-12-20,Poor
24583,2015,12,20,0,172.0,172.0,37.0,115.0,2000.0,10.0,0.1,1023.7,0.1,0.0,NE,0.6,Aotizhongxin,2015-12,2015-12-20,Poor
24584,2015,12,20,0,173.0,175.0,39.0,117.0,2000.0,10.0,0.1,1023.5,0.1,0.0,ENE,1.3,Aotizhongxin,2015-12,2015-12-20,Poor
24585,2015,12,20,0,172.0,176.0,41.0,115.0,2000.0,10.0,0.1,1023.4,0.1,0.0,ENE,1.1,Aotizhongxin,2015-12,2015-12-20,Poor
24586,2015,12,20,0,182.0,188.0,41.0,114.0,2000.0,11.0,0.1,1023.6,0.1,0.0,ENE,0.9,Aotizhongxin,2015-12,2015-12-20,Poor
24587,2015,12,20,0,178.0,181.0,45.0,115.0,2000.0,11.0,0.1,1023.5,0.1,0.0,ENE,1.3,Aotizhongxin,2015-12,2015-12-20,Poor
24588,2015,12,20,0,190.0,199.0,54.0,124.0,2000.0,12.0,0.1,1022.7,0.1,0.0,ENE,1.5,Aotizhongxin,2015-12,2015-12-20,Poor
24589,2015,12,20,0,173.0,173.0,50.0,114.0,2000.0,15.0,0.6,1021.5,0.1,0.0,E,1.7,Aotizhongxin,2015-12,2015-12-20,Poor
24590,2015,12,20,0,172.0,172.0,47.0,113.0,2000.0,17.0,1.1,1020.6,0.1,0.0,E,1.5,Aotizhongxin,2015-12,2015-12-20,Poor
24591,2015,12,20,0,190.0,190.0,48.0,120.0,2000.0,19.0,1.6,1019.7,0.1,0.0,ENE,1.0,Aotizhongxin,2015-12,2015-12-20,Poor
24592,2015,12,20,0,206.0,213.0,45.0,137.0,2000.0,15.0,1.6,1019.4,0.1,0.0,E,1.1,Aotizhongxin,2015-12,2015-12-20,Poor
24593,2015,12,20,0,224.0,229.0,42.0,146.0,2000.0,11.0,0.9,1019.4,0.1,0.0,ESE,1.1,Aotizhongxin,2015-12,2015-12-20,Poor
24594,2015,12,20,0,216.0,222.0,33.0,141.0,2000.0,9.0,0.1,1019.9,0.1,0.0,E,0.8,Aotizhongxin,2015-12,2015-12-20,Poor
24595,2015,12,20,0,205.0,205.0,29.0,137.0,2000.0,8.0,0.1,1020.3,0.1,0.0,ENE,1.0,Aotizhongxin,2015-12,2015-12-20,Poor
24596,2015,12,20,0,209.0,209.0,24.0,134.0,2000.0,8.0,0.1,1020.7,0.1,0.0,N,0.2,Aotizhongxin,2015-12,2015-12-20,Poor
24597,2015,12,20,0,208.0,212.0,20.0,130.0,2000.0,9.0,0.1,1020.8,0.1,0.0,E,0.8,Aotizhongxin,2015-12,2015-12-20,Poor
24598,2015,12,20,0,220.0,224.0,18.0,132.0,2000.0,9.0,0.1,1020.9,0.1,0.0,N,0.1,Aotizhongxin,2015-12,2015-12-20,Poor
24599,2015,12,20,0,239.0,243.0,21.0,135.0,2000.0,11.0,0.1,1021.2,0.1,0.0,NE,0.8,Aotizhongxin,2015-12,2015-12-20,Poor
24600,2015,12,20,0,271.0,273.0,28.0,139.0,2000.0,13.0,0.1,1021.5,0.1,0.0,NNE,1.0,Aotizhongxin,2015-12,2015-12-20,Poor
24601,2015,12,21,0,311.0,311.0,32.0,130.0,2000.0,16.0,0.1,1021.6,0.1,0.0,WNW,0.4,Aotizhongxin,2015-12,2015-12-21,Poor
24602,2015,12,21,0,320.0,320.0,29.0,122.0,2000.0,15.0,0.1,1021.6,0.1,0.0,ENE,0.9,Aotizhongxin,2015-12,2015-12-21,Poor
24603,2015,12,21,0,295.0,295.0,26.0,117.0,2000.0,14.0,0.1,1021.8,0.1,0.0,NE,1.0,Aotizhongxin,2015-12,2015-12-21,Poor
24604,2015,12,21,0,273.0,273.0,25.0,106.0,2000.0,13.0,0.1,1021.9,0.1,0.0,NNE,0.6,Aotizhongxin,2015-12,2015-12-21,Poor
24605,2015,12,21,0,245.0,245.0,23.0,100.0,2000.0,0.1,0.1,1021.8,0.1,0.0,ESE,0.5,Aotizhongxin,2015-12,2015-12-21,Poor
24606,2015,12,21,0,223.0,223.0,19.0,95.0,2000.0,9.0,0.1,1021.7,0.1,0.0,ENE,0.3,Aotizhongxin,2015-12,2015-12-21,Poor
24607,2015,12,21,0,214.0,214.0,17.0,93.0,2000.0,9.0,0.1,1021.6,0.1,0.0,NE,0.9,Aotizhongxin,2015-12,2015-12-21,Poor
24608,2015,12,21,0,255.0,255.0,19.0,98.0,2000.0,11.0,0.1,1022.5,0.1,0.0,ENE,1.0,Aotizhongxin,2015-12,2015-12-21,Poor
24609,2015,12,21,0,276.0,276.0,19.0,97.0,2000.0,12.0,0.1,1023.4,0.1,0.0,ENE,1.2,Aotizhongxin,2015-12,2015-12-21,Poor
24610,2015,12,21,0,263.0,263.0,22.0,95.0,2000.0,19.0,0.1,1024.5,0.1,0.0,SSW,0.3,Aotizhongxin,2015-12,2015-12-21,Poor
24611,2015,12,21,0,238.0,238.0,24.0,93.0,2000.0,10.0,0.1,1024.9,0.1,0.0,E,1.1,Aotizhongxin,2015-12,2015-12-21,Poor
24612,2015,12,21,0,170.0,170.0,32.0,87.0,2000.0,12.0,0.3,1024.8,0.1,0.0,E,1.3,Aotizhongxin,2015-12,2015-12-21,Poor
24613,2015,12,21,0,183.0,197.0,45.0,103.0,2000.0,14.0,2.6,1024.2,0.1,0.0,SE,0.6,Aotizhongxin,2015-12,2015-12-21,Poor
24614,2015,12,21,0,223.0,223.0,42.0,149.0,2000.0,14.0,3.3,1022.4,0.1,0.0,ENE,1.1,Aotizhongxin,2015-12,2015-12-21,Poor
24615,2015,12,21,0,231.0,231.0,42.0,142.0,2000.0,15.0,4.1,1021.8,0.1,0.0,NNE,1.6,Aotizhongxin,2015-12,2015-12-21,Poor
24616,2015,12,21,0,204.0,204.0,40.0,125.0,2000.0,17.0,3.9,1021.7,0.1,0.0,ENE,1.6,Aotizhongxin,2015-12,2015-12-21,Poor
24617,2015,12,21,0,182.0,182.0,38.0,110.0,2000.0,17.0,3.8,1021.9,0.1,0.0,E,0.9,Aotizhongxin,2015-12,2015-12-21,Poor
24618,2015,12,21,0,160.0,160.0,33.0,115.0,2000.0,9.0,1.6,1022.4,0.1,0.0,S,0.3,Aotizhongxin,2015-12,2015-12-21,Poor
24619,2015,12,21,0,163.0,163.0,25.0,120.0,2000.0,7.0,0.1,1023.1,0.1,0.0,N,0.1,Aotizhongxin,2015-12,2015-12-21,Poor
24620,2015,12,21,0,199.0,233.0,22.0,133.0,2000.0,11.0,0.1,1024.1,0.1,0.0,WSW,1.1,Aotizhongxin,2015-12,2015-12-21,Poor
24621,2015,12,21,0,333.0,368.0,29.0,208.0,2000.0,9.0,0.7,1024.5,0.1,0.0,WNW,1.1,Aotizhongxin,2015-12,2015-12-21,Poor
24622,2015,12,21,0,354.0,356.0,28.0,210.0,2000.0,9.0,0.1,1024.8,0.1,0.0,E,0.9,Aotizhongxin,2015-12,2015-12-21,Poor
24623,2015,12,21,0,337.0,337.0,28.0,181.0,2000.0,10.0,0.1,1025.0,0.1,0.0,ENE,1.1,Aotizhongxin,2015-12,2015-12-21,Poor
24624,2015,12,21,0,242.0,242.0,41.0,133.0,2000.0,11.0,0.1,1025.0,0.1,0.0,NNE,0.8,Aotizhongxin,2015-12,2015-12-21,Poor
24625,2015,12,22,0,276.0,276.0,44.0,135.0,2000.0,14.0,0.1,1025.1,0.1,0.0,E,0.9,Aotizhongxin,2015-12,2015-12-22,Poor
24626,2015,12,22,0,325.0,325.0,54.0,122.0,2000.0,20.0,0.1,1025.0,0.1,0.0,NE,0.8,Aotizhongxin,2015-12,2015-12-22,Poor
24627,2015,12,22,0,354.0,354.0,46.0,119.0,2000.0,19.0,0.1,1024.9,0.1,0.0,NE,0.7,Aotizhongxin,2015-12,2015-12-22,Poor
24628,2015,12,22,0,298.0,298.0,35.0,110.0,2000.0,14.0,0.1,1024.9,0.1,0.0,SE,0.5,Aotizhongxin,2015-12,2015-12-22,Poor
24629,2015,12,22,0,273.0,273.0,25.0,100.0,2000.0,12.0,0.1,1024.7,0.1,0.0,N,0.1,Aotizhongxin,2015-12,2015-12-22,Poor
24630,2015,12,22,0,265.0,265.0,24.0,102.0,2000.0,12.0,0.1,1024.4,0.1,0.0,ESE,0.8,Aotizhongxin,2015-12,2015-12-22,Poor
24631,2015,12,22,0,314.0,314.0,29.0,117.0,2000.0,12.0,0.1,1024.1,0.1,0.0,ENE,2.0,Aotizhongxin,2015-12,2015-12-22,Poor
24632,2015,12,22,0,250.0,250.0,32.0,112.0,2000.0,9.0,0.1,1024.6,0.1,0.0,ENE,1.0,Aotizhongxin,2015-12,2015-12-22,Poor
24633,2015,12,22,0,146.0,146.0,31.0,79.0,2000.0,7.0,0.1,1024.8,0.1,0.0,ENE,1.0,Aotizhongxin,2015-12,2015-12-22,Poor
24634,2015,12,22,0,129.0,129.0,23.0,71.0,2000.0,8.0,0.1,1025.6,0.1,0.0,E,1.1,Aotizhongxin,2015-12,2015-12-22,Poor
24635,2015,12,22,0,140.0,140.0,0.1,82.0,2000.0,9.0,0.1,1025.9,0.1,0.0,ENE,1.5,Aotizhongxin,2015-12,2015-12-22,Poor
24636,2015,12,22,0,189.0,189.0,34.0,92.0,2000.0,10.0,0.1,1025.6,0.1,0.0,ENE,1.0,Aotizhongxin,2015-12,2015-12-22,Poor
24637,2015,12,22,0,272.0,272.0,51.0,105.0,2000.0,13.0,0.1,1024.6,0.1,0.0,E,1.0,Aotizhongxin,2015-12,2015-12-22,Poor
24638,2015,12,22,0,307.0,307.0,57.0,122.0,2000.0,12.0,0.1,1023.4,0.1,0.0,ENE,1.2,Aotizhongxin,2015-12,2015-12-22,Poor
24639,2015,12,22,0,355.0,364.0,67.0,143.0,2000.0,11.0,0.1,1022.5,0.1,0.0,ENE,1.6,Aotizhongxin,2015-12,2015-12-22,Poor
24640,2015,12,22,0,388.0,414.0,74.0,157.0,2000.0,10.0,0.1,1022.0,0.1,0.0,E,1.4,Aotizhongxin,2015-12,2015-12-22,Poor
24641,2015,12,22,0,470.0,507.0,88.0,169.0,0.1,10.0,0.1,1022.3,0.1,0.0,ESE,2.5,Aotizhongxin,2015-12,2015-12-22,Poor
24642,2015,12,22,0,483.0,514.0,75.0,165.0,2000.0,10.0,0.1,1022.2,0.1,0.0,E,0.8,Aotizhongxin,2015-12,2015-12-22,Poor
24643,2015,12,22,0,485.0,521.0,43.0,144.0,0.1,10.0,0.1,1022.1,0.1,0.0,E,1.2,Aotizhongxin,2015-12,2015-12-22,Poor
24644,2015,12,22,0,483.0,499.0,39.0,144.0,0.1,10.0,0.1,1022.1,0.1,0.0,ESE,1.5,Aotizhongxin,2015-12,2015-12-22,Poor
24645,2015,12,22,0,419.0,419.0,42.0,147.0,2000.0,8.0,0.1,1022.7,0.1,0.0,E,1.1,Aotizhongxin,2015-12,2015-12-22,Poor
24646,2015,12,22,0,378.0,378.0,42.0,149.0,2000.0,7.0,0.1,1023.0,0.1,0.0,E,0.9,Aotizhongxin,2015-12,2015-12-22,Poor
24647,2015,12,22,0,378.0,378.0,35.0,149.0,2000.0,7.0,0.1,1022.9,0.1,0.0,ESE,1.8,Aotizhongxin,2015-12,2015-12-22,Poor
24648,2015,12,22,0,364.0,376.0,30.0,142.0,2000.0,8.0,0.1,1023.3,0.1,0.0,E,1.1,Aotizhongxin,2015-12,2015-12-22,Poor
24649,2015,12,23,0,347.0,388.0,24.0,132.0,2000.0,9.0,0.1,1023.3,0.1,0.0,E,1.7,Aotizhongxin,2015-12,2015-12-23,Poor
24650,2015,12,23,0,344.0,410.0,25.0,131.0,2000.0,9.0,0.1,1022.8,0.1,0.0,NNE,0.8,Aotizhongxin,2015-12,2015-12-23,Poor
24651,2015,12,23,0,344.0,392.0,19.0,131.0,2000.0,9.0,0.1,1022.7,0.1,0.0,E,1.1,Aotizhongxin,2015-12,2015-12-23,Poor
24652,2015,12,23,0,347.0,393.0,19.0,130.0,2000.0,10.0,0.1,1022.6,0.1,0.0,ENE,1.4,Aotizhongxin,2015-12,2015-12-23,Poor
24653,2015,12,23,0,341.0,366.0,23.0,137.0,2000.0,0.1,0.1,1022.3,0.1,0.0,ENE,1.6,Aotizhongxin,2015-12,2015-12-23,Poor
24654,2015,12,23,0,340.0,361.0,24.0,135.0,2000.0,10.0,0.1,1022.1,0.1,0.0,ESE,0.7,Aotizhongxin,2015-12,2015-12-23,Poor
24655,2015,12,23,0,329.0,339.0,21.0,130.0,2000.0,9.0,0.1,1021.8,0.1,0.0,ENE,0.9,Aotizhongxin,2015-12,2015-12-23,Poor
24656,2015,12,23,0,319.0,319.0,18.0,118.0,2000.0,9.0,0.1,1022.3,0.1,0.0,E,0.6,Aotizhongxin,2015-12,2015-12-23,Poor
24657,2015,12,23,0,325.0,337.0,17.0,118.0,2000.0,9.0,0.1,1022.6,0.1,0.0,ENE,0.9,Aotizhongxin,2015-12,2015-12-23,Poor
24658,2015,12,23,0,344.0,363.0,17.0,123.0,2000.0,9.0,0.1,1023.3,0.1,0.0,NNE,0.9,Aotizhongxin,2015-12,2015-12-23,Poor
24659,2015,12,23,0,305.0,305.0,18.0,124.0,2000.0,8.0,0.1,1023.7,0.1,0.0,NNE,1.0,Aotizhongxin,2015-12,2015-12-23,Poor
24660,2015,12,23,0,257.0,257.0,33.0,106.0,2000.0,14.0,0.8,1023.5,0.1,0.0,E,0.7,Aotizhongxin,2015-12,2015-12-23,Poor
24661,2015,12,23,0,234.0,234.0,51.0,109.0,2000.0,23.0,2.8,1023.0,0.1,0.0,NE,1.4,Aotizhongxin,2015-12,2015-12-23,Poor
24662,2015,12,23,0,175.0,175.0,43.0,82.0,2000.0,39.0,5.9,1021.7,0.1,0.0,NE,2.0,Aotizhongxin,2015-12,2015-12-23,Poor
24663,2015,12,23,0,118.0,118.0,35.0,61.0,2000.0,56.0,6.8,1021.3,0.1,0.0,N,2.6,Aotizhongxin,2015-12,2015-12-23,Poor
24664,2015,12,23,0,104.0,104.0,31.0,58.0,1700.0,60.0,7.1,1020.9,0.1,0.0,NNE,1.5,Aotizhongxin,2015-12,2015-12-23,Poor
24665,2015,12,23,0,93.0,93.0,29.0,73.0,1600.0,48.0,5.6,1020.7,0.1,0.0,E,1.2,Aotizhongxin,2015-12,2015-12-23,Poor
24666,2015,12,23,0,92.0,92.0,30.0,95.0,1700.0,28.0,2.3,1021.1,0.1,0.0,ESE,0.9,Aotizhongxin,2015-12,2015-12-23,Poor
24667,2015,12,23,0,105.0,105.0,26.0,115.0,2000.0,12.0,0.4,1022.0,0.1,0.0,W,0.5,Aotizhongxin,2015-12,2015-12-23,Poor
24668,2015,12,23,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1022.3,0.1,0.0,W,0.5,Aotizhongxin,2015-12,2015-12-23,Good
24669,2015,12,23,0,170.0,186.0,18.0,131.0,2000.0,14.0,0.1,1022.2,0.1,0.0,WNW,0.5,Aotizhongxin,2015-12,2015-12-23,Poor
24670,2015,12,23,0,165.0,168.0,18.0,122.0,2000.0,10.0,0.1,1022.5,0.1,0.0,N,0.1,Aotizhongxin,2015-12,2015-12-23,Poor
24671,2015,12,23,0,154.0,154.0,30.0,129.0,2000.0,9.0,0.1,1023.1,0.1,0.0,NE,1.0,Aotizhongxin,2015-12,2015-12-23,Poor
24672,2015,12,23,0,162.0,163.0,51.0,131.0,2000.0,12.0,0.1,1023.6,0.1,0.0,NNE,0.9,Aotizhongxin,2015-12,2015-12-23,Poor
24673,2015,12,24,0,136.0,136.0,45.0,115.0,2000.0,10.0,1.4,1023.6,0.1,0.0,NNE,1.6,Aotizhongxin,2015-12,2015-12-24,Poor
24674,2015,12,24,0,97.0,97.0,30.0,103.0,2000.0,9.0,1.3,1023.4,0.1,0.0,ENE,1.2,Aotizhongxin,2015-12,2015-12-24,Poor
24675,2015,12,24,0,91.0,91.0,26.0,97.0,2000.0,9.0,1.5,1023.0,0.1,0.0,NE,0.7,Aotizhongxin,2015-12,2015-12-24,Poor
24676,2015,12,24,0,70.0,70.0,20.0,71.0,1300.0,18.0,1.7,1022.9,0.1,0.0,N,1.6,Aotizhongxin,2015-12,2015-12-24,Poor
24677,2015,12,24,0,49.0,49.0,18.0,58.0,1200.0,29.0,1.1,1022.4,0.1,0.0,N,1.4,Aotizhongxin,2015-12,2015-12-24,Poor
24678,2015,12,24,0,37.0,37.0,0.1,50.0,1000.0,36.0,0.1,1022.1,0.1,0.0,NNE,1.2,Aotizhongxin,2015-12,2015-12-24,Poor
24679,2015,12,24,0,33.0,33.0,13.0,53.0,0.1,35.0,0.1,1022.5,0.1,0.0,ENE,1.4,Aotizhongxin,2015-12,2015-12-24,Good
24680,2015,12,24,0,34.0,34.0,15.0,65.0,1000.0,0.1,0.1,1023.4,0.1,0.0,S,0.9,Aotizhongxin,2015-12,2015-12-24,Poor
24681,2015,12,24,0,37.0,37.0,15.0,0.1,1000.0,14.0,0.1,1023.9,0.1,0.0,ENE,0.6,Aotizhongxin,2015-12,2015-12-24,Poor
24682,2015,12,24,0,42.0,42.0,21.0,65.0,1100.0,30.0,0.1,1024.3,0.1,0.0,NE,1.0,Aotizhongxin,2015-12,2015-12-24,Poor
24683,2015,12,24,0,47.0,47.0,21.0,74.0,1300.0,24.0,1.0,1024.7,0.1,0.0,ENE,1.3,Aotizhongxin,2015-12,2015-12-24,Poor
24684,2015,12,24,0,53.0,53.0,23.0,86.0,1600.0,21.0,2.5,1024.8,0.1,0.0,ENE,1.3,Aotizhongxin,2015-12,2015-12-24,Poor
24685,2015,12,24,0,77.0,79.0,27.0,86.0,1800.0,31.0,3.8,1023.8,0.1,0.0,ENE,0.9,Aotizhongxin,2015-12,2015-12-24,Poor
24686,2015,12,24,0,59.0,59.0,13.0,46.0,1100.0,61.0,4.8,1022.7,0.1,0.0,NNE,2.4,Aotizhongxin,2015-12,2015-12-24,Poor
24687,2015,12,24,0,32.0,36.0,10.0,27.0,700.0,77.0,5.6,1021.9,0.1,0.0,NW,2.5,Aotizhongxin,2015-12,2015-12-24,Poor
24688,2015,12,24,0,35.0,44.0,14.0,34.0,800.0,71.0,5.1,1022.0,0.1,0.0,WNW,4.1,Aotizhongxin,2015-12,2015-12-24,Poor
24689,2015,12,24,0,35.0,40.0,11.0,35.0,700.0,70.0,4.9,1022.4,0.1,0.0,WNW,2.8,Aotizhongxin,2015-12,2015-12-24,Poor
24690,2015,12,24,0,31.0,31.0,9.0,43.0,700.0,63.0,3.8,1022.7,0.1,0.0,WNW,3.0,Aotizhongxin,2015-12,2015-12-24,Poor
24691,2015,12,24,0,37.0,37.0,9.0,52.0,900.0,54.0,3.4,1022.7,0.1,0.0,WNW,1.7,Aotizhongxin,2015-12,2015-12-24,Poor
24692,2015,12,24,0,42.0,42.0,12.0,72.0,1200.0,35.0,3.1,1022.7,0.1,0.0,NNW,1.7,Aotizhongxin,2015-12,2015-12-24,Poor
24693,2015,12,24,0,46.0,46.0,10.0,70.0,1200.0,38.0,0.1,1022.7,0.1,0.0,ESE,1.8,Aotizhongxin,2015-12,2015-12-24,Poor
24694,2015,12,24,0,44.0,53.0,11.0,88.0,1400.0,21.0,0.1,1022.5,0.1,0.0,E,0.7,Aotizhongxin,2015-12,2015-12-24,Poor
24695,2015,12,24,0,312.0,408.0,17.0,155.0,2000.0,11.0,0.1,1022.2,0.1,0.0,NNE,0.3,Aotizhongxin,2015-12,2015-12-24,Poor
24696,2015,12,24,0,384.0,411.0,25.0,173.0,2000.0,9.0,0.1,1021.6,0.1,0.0,SW,1.6,Aotizhongxin,2015-12,2015-12-24,Poor
24697,2015,12,25,0,439.0,482.0,31.0,188.0,2000.0,10.0,0.1,1021.2,0.1,0.0,WSW,1.2,Aotizhongxin,2015-12,2015-12-25,Poor
24698,2015,12,25,0,487.0,534.0,0.1,191.0,2000.0,11.0,0.1,1020.7,0.1,0.0,S,0.4,Aotizhongxin,2015-12,2015-12-25,Poor
